State,District,Market,Commodity,Variety,Grade,Min Price,Max Price,Modal Price
Kerala,Palakad,Koduvayoor,Onion,Big,FAQ,2400.0,3200.0,2800.0
Kerala,Palakad,Koduvayoor,Onion,Small,FAQ,13500.0,14400.0,14000.0
Kerala,Palakad,Koduvayoor,Potato,Other,FAQ,2800.0,3800.0,3400.0
Kerala,Palakad,Koduvayoor,Pumpkin,Other,FAQ,2000.0,3000.0,2500.0
Kerala,Palakad,Koduvayoor,Snakeguard,Other,FAQ,1900.0,2800.0,2400.0
Kerala,Palakad,Koduvayoor,Sweet Potato,Other,FAQ,1500.0,2400.0,2000.0
Kerala,Palakad,Koduvayoor,Tapioca,Other,FAQ,2300.0,3400.0,2800.0
Kerala,Palakad,Palakkad,Amaranthus,Amaranthus,FAQ,2000.0,3000.0,2600.0
Kerala,Palakad,Palakkad,Amaranthus,Other,FAQ,2000.0,3000.0,2600.0
Kerala,Palakad,Palakkad,Arhar (Tur/Red Gram)(Whole),Arhar Dal(Tur),FAQ,13500.0,15000.0,14300.0
Kerala,Palakad,Palakkad,Ashgourd,Ashgourd,FAQ,1600.0,2000.0,1900.0
Kerala,Palakad,Palakkad,Banana,Nendra Bale,Large,3700.0,5000.0,4400.0
Kerala,Palakad,Palakkad,Banana,Nendra Bale,Medium,3500.0,4500.0,4100.0
Kerala,Palakad,Palakkad,Banana,Palayamthodan,Medium,2300.0,3500.0,3000.0
Kerala,Palakad,Palakkad,Banana,Poovan,Medium,6500.0,7500.0,7100.0
Kerala,Palakad,Palakkad,Beetroot,Beetroot,FAQ,3000.0,3600.0,3400.0
Kerala,Palakad,Palakkad,Bengal Gram(Gram)(Whole),Average (Whole),FAQ,7000.0,8000.0,7600.0
Kerala,Palakad,Palakkad,Bhindi(Ladies Finger),Bhindi,FAQ,3800.0,4200.0,4100.0
Kerala,Palakad,Palakkad,Bitter gourd,Bitter Gourd,FAQ,5500.0,6500.0,6100.0
Kerala,Palakad,Palakkad,Black Gram (Urd Beans)(Whole),Black Gram (Whole),FAQ,10500.0,11500.0,11100.0
Kerala,Palakad,Palakkad,Black Gram (Urd Beans)(Whole),Black Gram Dal,FAQ,12000.0,13000.0,12600.0
Kerala,Palakad,Palakkad,Bottle gourd,Bottle Gourd,FAQ,2300.0,3000.0,2700.0
Kerala,Palakad,Palakkad,Brinjal,Brinjal,FAQ,2800.0,3200.0,3100.0
Kerala,Palakad,Palakkad,Cabbage,Cabbage,FAQ,2000.0,2600.0,2400.0
Kerala,Palakad,Palakkad,Capsicum,Capsicum,FAQ,7500.0,8500.0,8100.0
Kerala,Palakad,Palakkad,Carrot,Carrot,FAQ,5000.0,6000.0,5600.0
Kerala,Palakad,Palakkad,Cauliflower,Cauliflower,FAQ,3000.0,3600.0,3400.0
Kerala,Palakad,Palakkad,Chili Red,Red,FAQ,24500.0,26500.0,25600.0
Kerala,Palakad,Palakkad,Cluster beans,Cluster Beans,FAQ,3000.0,3600.0,3400.0
Kerala,Palakad,Palakkad,Coconut,Coconut,FAQ,2600.0,3000.0,2900.0
Kerala,Palakad,Palakkad,Colacasia,Other,FAQ,7800.0,9000.0,8500.0
Kerala,Palakad,Palakkad,Cowpea (Lobia/Karamani),Cowpea (Whole),FAQ,9500.0,11000.0,10300.0
Kerala,Palakad,Palakkad,Cowpea(Veg),Cowpea (Veg),FAQ,3500.0,4000.0,3800.0
Kerala,Palakad,Palakkad,Cucumbar(Kheera),Cucumbar,FAQ,1300.0,2000.0,1700.0
Kerala,Palakad,Palakkad,Drumstick,Drumstick,FAQ,2700.0,3200.0,3000.0
Kerala,Palakad,Palakkad,Elephant Yam (Suran),Other,FAQ,4600.0,5500.0,5100.0
Kerala,Palakad,Palakkad,French Beans (Frasbean),Other,FAQ,7000.0,8000.0,7600.0
Kerala,Palakad,Palakkad,Garlic,Garlic,FAQ,16800.0,18000.0,17500.0
Kerala,Palakad,Palakkad,Green Avare (W),Green Avare (W),FAQ,5000.0,6000.0,5600.0
Kerala,Palakad,Palakkad,Green Chilli,Green Chilly,FAQ,5800.0,6500.0,6200.0
Kerala,Palakad,Palakkad,Green Gram (Moong)(Whole),Green (Whole),FAQ,12000.0,13000.0,12600.0
Kerala,Palakad,Palakkad,Green Gram (Moong)(Whole),Green Gram Dhall-I,FAQ,13000.0,14000.0,13600.0
Kerala,Palakad,Palakkad,Green Peas,Green Peas,FAQ,7500.0,8500.0,8100.0
Kerala,Palakad,Palakkad,Kabuli Chana(Chickpeas-White),Kabuli Chana(Chickpeas-white),FAQ,14000.0,15000.0,14600.0
Kerala,Palakad,Palakkad,Lemon,Other,FAQ,5000.0,6000.0,5600.0
Kerala,Palakad,Palakkad,Lime,Other,Medium,5000.0,6000.0,5600.0
Kerala,Palakad,Palakkad,Little gourd (Kundru),Other,FAQ,3300.0,4000.0,3700.0
Kerala,Palakad,Palakkad,Mango (Raw-Ripe),Mango - Raw-Ripe,FAQ,5500.0,6500.0,6100.0
Kerala,Palakad,Palakkad,Onion,Big,FAQ,2200.0,2800.0,2600.0
Kerala,Palakad,Palakkad,Onion,Small,FAQ,9000.0,10000.0,9600.0
Kerala,Palakad,Palakkad,Pineapple,Pine Apple,Medium,5000.0,6000.0,5600.0
Kerala,Palakad,Palakkad,Potato,Potato,FAQ,2800.0,3500.0,3200.0
Kerala,Palakad,Palakkad,Pumpkin,Pumpkin,FAQ,1600.0,2000.0,1800.0
Kerala,Palakad,Palakkad,Snakeguard,Snakeguard,FAQ,3000.0,3600.0,3400.0
Kerala,Palakad,Palakkad,Sweet Potato,Sweet Potato,FAQ,2300.0,3000.0,2700.0
Kerala,Palakad,Palakkad,Tapioca,Tapioca,FAQ,2700.0,3500.0,3200.0
Kerala,Palakad,Pattambi,Amaranthus,Other,FAQ,1000.0,1200.0,1100.0
Kerala,Palakad,Pattambi,Ashgourd,Other,FAQ,2000.0,2200.0,2100.0
Kerala,Palakad,Pattambi,Banana,Nendra Bale,Medium,5000.0,5500.0,5200.0
Kerala,Palakad,Pattambi,Banana,Palayamthodan,Medium,3000.0,4000.0,3500.0
Kerala,Palakad,Pattambi,Beetroot,Other,FAQ,2600.0,3000.0,2800.0
Kerala,Palakad,Pattambi,Bhindi(Ladies Finger),Other,FAQ,4500.0,5000.0,4800.0
Kerala,Palakad,Pattambi,Bitter gourd,Other,FAQ,5000.0,5500.0,5200.0
Kerala,Palakad,Pattambi,Bottle gourd,Other,FAQ,3000.0,3500.0,3200.0
Kerala,Palakad,Pattambi,Brinjal,Other,FAQ,2600.0,3000.0,2800.0
Kerala,Palakad,Pattambi,Cabbage,Other,FAQ,2000.0,2400.0,2200.0
Kerala,Palakad,Pattambi,Carrot,Carrot,FAQ,5000.0,5500.0,5200.0
Kerala,Palakad,Pattambi,Cauliflower,Other,FAQ,2500.0,3000.0,2800.0
Kerala,Palakad,Pattambi,Cluster beans,Cluster Beans,FAQ,3800.0,4200.0,3900.0
Kerala,Palakad,Pattambi,Colacasia,Other,FAQ,5500.0,6000.0,5800.0
Kerala,Palakad,Pattambi,Cowpea(Veg),Cowpea (Veg),FAQ,4500.0,5000.0,4800.0
Kerala,Palakad,Pattambi,Cucumbar(Kheera),Other,FAQ,1800.0,2400.0,1900.0
Kerala,Palakad,Pattambi,Drumstick,Other,FAQ,3000.0,4000.0,3500.0
Kerala,Palakad,Pattambi,Elephant Yam (Suran),Other,FAQ,5200.0,6000.0,5500.0
Kerala,Palakad,Pattambi,French Beans (Frasbean),Other,FAQ,7000.0,8000.0,7500.0
Kerala,Palakad,Pattambi,Green Avare (W),Other,FAQ,4600.0,5000.0,4800.0
Kerala,Palakad,Pattambi,Green Chilli,Green Chilly,FAQ,6000.0,7000.0,6500.0
Kerala,Palakad,Pattambi,Lemon,Other,FAQ,4500.0,5000.0,4800.0
Kerala,Palakad,Pattambi,Lime,Other,Large,5000.0,6000.0,5500.0
Kerala,Palakad,Pattambi,Little gourd (Kundru),Other,FAQ,4500.0,5000.0,4800.0
Kerala,Palakad,Pattambi,Mango,Other,Medium,2000.0,2200.0,2100.0
Kerala,Palakad,Pattambi,Onion,Big,FAQ,2000.0,2200.0,2200.0
Kerala,Palakad,Pattambi,Onion,Small,FAQ,9000.0,10000.0,9500.0
Kerala,Palakad,Pattambi,Potato,Other,FAQ,2600.0,3000.0,2800.0
Kerala,Palakad,Pattambi,Pumpkin,Other,FAQ,1600.0,2000.0,1800.0
Kerala,Palakad,Pattambi,Snakeguard,Other,FAQ,3000.0,3500.0,3200.0
Kerala,Palakad,Pattambi,Sweet Potato,Other,FAQ,1800.0,2000.0,1900.0
Kerala,Palakad,Pattambi,Tapioca,Other,FAQ,2500.0,3000.0,2600.0
Kerala,Thirssur,Chelakkara,Amaranthus,Other,FAQ,2500.0,2800.0,2600.0
Kerala,Thirssur,Chelakkara,Ashgourd,Other,FAQ,2800.0,3000.0,2900.0
Kerala,Thirssur,Chelakkara,Banana - Green,Other,FAQ,4800.0,5000.0,4900.0
Kerala,Thirssur,Chelakkara,Beetroot,Other,FAQ,3000.0,3500.0,3200.0
Kerala,Thirssur,Chelakkara,Bhindi(Ladies Finger),Other,FAQ,3500.0,3800.0,3600.0
Kerala,Thirssur,Chelakkara,Bitter gourd,Other,FAQ,5000.0,5500.0,5200.0
Kerala,Thirssur,Chelakkara,Brinjal,Other,FAQ,2400.0,2500.0,2500.0
Kerala,Thirssur,Chelakkara,Cabbage,Other,FAQ,2500.0,2800.0,2600.0
Kerala,Thirssur,Chelakkara,Carrot,Other,FAQ,7000.0,7500.0,7200.0
Kerala,Thirssur,Chelakkara,Cauliflower,Other,FAQ,4500.0,4800.0,4600.0
Kerala,Thirssur,Chelakkara,Coconut Seed,Other,FAQ,2800.0,3000.0,2900.0
Kerala,Thirssur,Chelakkara,Cowpea(Veg),Other,FAQ,5000.0,5500.0,5200.0
Kerala,Thirssur,Chelakkara,Cucumbar(Kheera),Other,FAQ,2500.0,2800.0,2600.0
Kerala,Thirssur,Chelakkara,Drumstick,Other,FAQ,9000.0,9500.0,9200.0
Kerala,Thirssur,Chelakkara,Duster Beans,Other,FAQ,7500.0,8000.0,7800.0
Kerala,Thirssur,Chelakkara,Elephant Yam (Suran),Other,FAQ,4500.0,5000.0,4899.0
Kerala,Thirssur,Chelakkara,Ginger(Green),Other,FAQ,10000.0,15000.0,12000.0
Kerala,Thirssur,Chelakkara,Green Chilli,Other,FAQ,3800.0,4000.0,3900.0
Kerala,Thirssur,Chelakkara,Mango (Raw-Ripe),Other,FAQ,2800.0,3000.0,2900.0
Kerala,Thirssur,Chelakkara,Onion,Other,FAQ,2400.0,2500.0,2500.0
Kerala,Thirssur,Chelakkara,Potato,Other,FAQ,2800.0,3000.0,2900.0
Kerala,Thirssur,Chelakkara,Pumpkin,Other,FAQ,2400.0,2800.0,2500.0
Kerala,Thirssur,Chelakkara,Snakeguard,Other,FAQ,2200.0,2500.0,2400.0
Kerala,Thirssur,Chelakkara,Tapioca,Other,FAQ,2800.0,3000.0,2900.0
Kerala,Thirssur,Chelakkara,Tomato,Other,FAQ,10000.0,12000.0,11000.0
Kerala,Thirssur,Kodungalloor,Ashgourd,Other,FAQ,1600.0,1600.0,1600.0
Kerala,Thirssur,Kodungalloor,Banana - Green,Other,FAQ,5000.0,5000.0,5000.0
Kerala,Thirssur,Kodungalloor,Beetroot,Other,FAQ,2600.0,2600.0,2600.0
Kerala,Thirssur,Kodungalloor,Bhindi(Ladies Finger),Other,FAQ,3800.0,3800.0,3800.0
Kerala,Thirssur,Kodungalloor,Bitter gourd,Other,FAQ,5000.0,5000.0,5000.0
Kerala,Thirssur,Kodungalloor,Brinjal,Other,FAQ,3000.0,3000.0,3000.0
Kerala,Thirssur,Kodungalloor,Cabbage,Other,FAQ,2500.0,2500.0,2500.0
Kerala,Thirssur,Kodungalloor,Carrot,Other,FAQ,4400.0,4400.0,4400.0
Kerala,Thirssur,Kodungalloor,Drumstick,Other,FAQ,2300.0,2300.0,2300.0
Kerala,Thirssur,Kodungalloor,Elephant Yam (Suran),Other,FAQ,5500.0,5500.0,5500.0
Kerala,Thirssur,Kodungalloor,French Beans (Frasbean),Other,FAQ,7000.0,7000.0,7000.0
Kerala,Thirssur,Kodungalloor,Green Chilli,Other,FAQ,5400.0,5400.0,5400.0
Kerala,Thirssur,Kodungalloor,Mango (Raw-Ripe),Other,FAQ,3500.0,3500.0,3500.0
Kerala,Thirssur,Kodungalloor,Onion,Other,FAQ,2100.0,2100.0,2100.0
Kerala,Thirssur,Kodungalloor,Potato,Other,FAQ,2800.0,2800.0,2800.0
Kerala,Thirssur,Kodungalloor,Pumpkin,Other,FAQ,2100.0,2100.0,2100.0
Kerala,Thirssur,Kodungalloor,Sweet Potato,Other,FAQ,2300.0,2300.0,2300.0
Kerala,Thirssur,Kodungalloor,Tapioca,Other,FAQ,2000.0,2000.0,2000.0
Kerala,Thirssur,Mattathur,Ashgourd,Ashgourd,FAQ,1500.0,2000.0,1800.0
Kerala,Thirssur,Mattathur,Banana,Karpura,Medium,1500.0,2000.0,1800.0
Kerala,Thirssur,Mattathur,Banana,Nendra Bale,Medium,4000.0,4700.0,4500.0
Kerala,Thirssur,Mattathur,Banana,Palayamthodan,Medium,1800.0,2000.0,1900.0
Kerala,Thirssur,Mattathur,Banana,Poovan,Medium,3500.0,4000.0,3800.0
Kerala,Thirssur,Mattathur,Banana,Rasakathai,Medium,10000.0,15000.0,12000.0
Kerala,Thirssur,Mattathur,Banana,Robusta,Medium,1800.0,2000.0,1900.0
Kerala,Thirssur,Mattathur,Bitter gourd,Bitter Gourd,FAQ,6500.0,7000.0,7000.0
Kerala,Thirssur,Mattathur,Bottle gourd,Bottle Gourd,FAQ,1800.0,2000.0,1900.0
Kerala,Thirssur,Mattathur,Brinjal,Brinjal,FAQ,3000.0,3500.0,3500.0
Kerala,Thirssur,Mattathur,Coconut Seed,Coconut Seed,FAQ,3000.0,3200.0,3100.0
Kerala,Thirssur,Mattathur,Cowpea(Veg),Cowpea (Veg),FAQ,6000.0,7500.0,6500.0
Kerala,Thirssur,Mattathur,Cucumbar(Kheera),Cucumbar,FAQ,2500.0,3000.0,3000.0
Kerala,Thirssur,Mattathur,Ginger(Green),Green Ginger,FAQ,25000.0,25000.0,25000.0
Kerala,Thirssur,Mattathur,Green Chilli,Green Chilly,FAQ,20000.0,40000.0,30000.0
Kerala,Thirssur,Mattathur,Tapioca,Tapioca,FAQ,2000.0,2200.0,2200.0
Kerala,Thiruvananthapuram,Aralamoodu,Amaranthus,Amaranthus,FAQ,5000.0,5000.0,5000.0
Kerala,Thiruvananthapuram,Aralamoodu,Amphophalus,Amphophalus,FAQ,3000.0,3500.0,3500.0
Kerala,Thiruvananthapuram,Aralamoodu,Banana - Green,Banana - Green,FAQ,4000.0,4000.0,4000.0
Kerala,Thiruvananthapuram,Aralamoodu,Beetroot,Beetroot,FAQ,3000.0,3000.0,3000.0
Kerala,Thiruvananthapuram,Aralamoodu,Bhindi(Ladies Finger),Bhindi,FAQ,3000.0,3000.0,3000.0
Kerala,Thiruvananthapuram,Aralamoodu,Bitter gourd,Bitter Gourd,FAQ,6000.0,6000.0,6000.0
Kerala,Thiruvananthapuram,Aralamoodu,Brinjal,Brinjal,FAQ,2000.0,4000.0,4000.0
Kerala,Thiruvananthapuram,Aralamoodu,Cabbage,Cabbage,FAQ,3500.0,3500.0,3500.0
Kerala,Thiruvananthapuram,Aralamoodu,Carrot,Carrot,FAQ,5000.0,5000.0,5000.0
Kerala,Thiruvananthapuram,Aralamoodu,Cauliflower,Cauliflower,FAQ,5000.0,5000.0,5000.0
Kerala,Thiruvananthapuram,Aralamoodu,Cowpea(Veg),Cowpea (Veg),FAQ,4000.0,4000.0,4000.0
Kerala,Thiruvananthapuram,Aralamoodu,Cucumbar(Kheera),Cucumbar,FAQ,2000.0,2000.0,2000.0
Kerala,Thiruvananthapuram,Aralamoodu,Drumstick,Drumstick,FAQ,4000.0,4000.0,4000.0
Kerala,Thiruvananthapuram,Aralamoodu,Green Chilli,Green Chilly,FAQ,8000.0,10000.0,10000.0
Kerala,Thiruvananthapuram,Aralamoodu,Lemon,Other,FAQ,5000.0,5000.0,5000.0
Kerala,Thiruvananthapuram,Aralamoodu,Mango (Raw-Ripe),Mango - Raw-Ripe,FAQ,5000.0,6000.0,6000.0
Kerala,Thiruvananthapuram,Aralamoodu,Onion,Onion,FAQ,3000.0,3000.0,3000.0
Kerala,Thiruvananthapuram,Aralamoodu,Potato,Potato,FAQ,3000.0,3500.0,3500.0
Kerala,Thiruvananthapuram,Aralamoodu,Pumpkin,Pumpkin,FAQ,2000.0,2000.0,2000.0
Kerala,Thiruvananthapuram,Aralamoodu,Snakeguard,Snakeguard,FAQ,2500.0,2500.0,2500.0
Kerala,Thiruvananthapuram,Aralamoodu,Tapioca,Tapioca,FAQ,3000.0,3000.0,3000.0
Kerala,Thiruvananthapuram,Aralamoodu,Tomato,Tomato,FAQ,8000.0,10000.0,10000.0
Kerala,Thiruvananthapuram,Kattakada,Arecanut(Betelnut/Supari),Other,FAQ,3000.0,4000.0,4000.0
Kerala,Thiruvananthapuram,Kattakada,Bhindi(Ladies Finger),Other,FAQ,3500.0,6000.0,4000.0
Kerala,Thiruvananthapuram,Kattakada,Bitter gourd,Other,FAQ,6500.0,7000.0,6500.0
Kerala,Thiruvananthapuram,Kattakada,Bottle gourd,Other,FAQ,4500.0,6000.0,5500.0
Kerala,Thiruvananthapuram,Kattakada,Brinjal,Other,FAQ,3000.0,5000.0,4500.0
Kerala,Thiruvananthapuram,Kattakada,Cabbage,Other,FAQ,4000.0,4500.0,4500.0
Kerala,Thiruvananthapuram,Kattakada,Cluster beans,Other,FAQ,8500.0,9000.0,8500.0
Kerala,Thiruvananthapuram,Kattakada,Coconut,Other,FAQ,3800.0,4000.0,4000.0
Kerala,Thiruvananthapuram,Kattakada,Colacasia,Other,FAQ,8000.0,8500.0,8000.0
Kerala,Thiruvananthapuram,Kattakada,Cucumbar(Kheera),Other,FAQ,4600.0,5000.0,5000.0
Kerala,Thiruvananthapuram,Neyyatinkara,Amaranthus,Amaranthus,FAQ,3500.0,4000.0,3700.0
Kerala,Thiruvananthapuram,Neyyatinkara,Amphophalus,Amphophalus,FAQ,4100.0,4500.0,4200.0
Kerala,Thiruvananthapuram,Neyyatinkara,Banana - Green,Banana - Green,FAQ,5400.0,6000.0,5600.0
Kerala,Thiruvananthapuram,Neyyatinkara,Beetroot,Beetroot,FAQ,3500.0,4000.0,3800.0
Kerala,Thiruvananthapuram,Neyyatinkara,Bhindi(Ladies Finger),Bhindi,FAQ,3300.0,4000.0,3600.0
Kerala,Thiruvananthapuram,Neyyatinkara,Bitter gourd,Bitter Gourd,FAQ,6100.0,6500.0,6200.0
Kerala,Thiruvananthapuram,Neyyatinkara,Brinjal,Brinjal,FAQ,4500.0,5000.0,4800.0
Kerala,Thiruvananthapuram,Neyyatinkara,Cabbage,Other,FAQ,3500.0,4000.0,3800.0
Kerala,Thiruvananthapuram,Neyyatinkara,Carrot,Other,FAQ,4500.0,5000.0,4700.0
Kerala,Thiruvananthapuram,Neyyatinkara,Cluster beans,Other,FAQ,7500.0,8000.0,7700.0
Kerala,Thiruvananthapuram,Neyyatinkara,Colacasia,Colacasia,FAQ,4100.0,4500.0,4200.0
Kerala,Thiruvananthapuram,Neyyatinkara,Coriander(Leaves),Coriander,FAQ,8500.0,9000.0,8800.0
Kerala,Thiruvananthapuram,Neyyatinkara,Cucumbar(Kheera),Cucumbar,FAQ,2500.0,3000.0,2800.0
Kerala,Thiruvananthapuram,Neyyatinkara,Drumstick,Drumstick,FAQ,4500.0,5000.0,4800.0
Kerala,Thiruvananthapuram,Neyyatinkara,Duster Beans,Other,FAQ,3000.0,3500.0,3200.0
Kerala,Thiruvananthapuram,Neyyatinkara,Ginger(Green),Green Ginger,FAQ,15000.0,20000.0,18000.0
Kerala,Thiruvananthapuram,Neyyatinkara,Green Chilli,Green Chilly,FAQ,7500.0,8000.0,7800.0
Kerala,Thiruvananthapuram,Neyyatinkara,Pumpkin,Other,FAQ,3000.0,3500.0,3200.0
Kerala,Thiruvananthapuram,Neyyatinkara,Snakeguard,Other,FAQ,3500.0,4000.0,3800.0
Kerala,Thiruvananthapuram,Neyyatinkara,Tapioca,Tapioca,FAQ,4500.0,5000.0,4700.0
Kerala,Thiruvananthapuram,Neyyatinkara,Tomato,Tomato,FAQ,7000.0,12000.0,10000.0
Kerala,Thiruvananthapuram,Vamanapuram,Amaranthus,Other,FAQ,3000.0,4000.0,3500.0
Kerala,Thiruvananthapuram,Vamanapuram,Ashgourd,Ashgourd,FAQ,3000.0,3500.0,3200.0
Kerala,Thiruvananthapuram,Vamanapuram,Banana,Other,Medium,6500.0,7000.0,6800.0
Kerala,Thiruvananthapuram,Vamanapuram,Banana - Green,Other,FAQ,4500.0,5000.0,4800.0
Kerala,Thiruvananthapuram,Vamanapuram,Beetroot,Other,FAQ,3500.0,4000.0,3800.0
Kerala,Thiruvananthapuram,Vamanapuram,Bhindi(Ladies Finger),Other,FAQ,7500.0,8000.0,7800.0
Kerala,Thiruvananthapuram,Vamanapuram,Bitter gourd,Other,FAQ,7000.0,7500.0,7200.0
Kerala,Thiruvananthapuram,Vamanapuram,Brinjal,Other,FAQ,3000.0,3800.0,3500.0
Kerala,Thiruvananthapuram,Vamanapuram,Cabbage,Cabbage,FAQ,4000.0,4500.0,4200.0
Kerala,Thiruvananthapuram,Vamanapuram,Carrot,Other,FAQ,4500.0,5000.0,4800.0
Kerala,Thiruvananthapuram,Vamanapuram,Coconut,Other,FAQ,5000.0,5500.0,5200.0
Kerala,Thiruvananthapuram,Vamanapuram,Cowpea(Veg),Other,FAQ,7500.0,8000.0,7800.0
Kerala,Thiruvananthapuram,Vamanapuram,Cucumbar(Kheera),Other,FAQ,2000.0,2500.0,2200.0
Kerala,Thiruvananthapuram,Vamanapuram,Green Chilli,Green Chilly,FAQ,4500.0,5000.0,4800.0
Kerala,Thiruvananthapuram,Vamanapuram,Onion,Other,FAQ,2500.0,3000.0,2800.0
Kerala,Thiruvananthapuram,Vamanapuram,Potato,Other,FAQ,2800.0,3200.0,3000.0
Kerala,Thiruvananthapuram,Vamanapuram,Snakeguard,Other,FAQ,4500.0,5000.0,4800.0
Kerala,Thiruvananthapuram,Vamanapuram,Tapioca,Other,FAQ,4000.0,4500.0,4200.0
Kerala,Thiruvananthapuram,Vamanapuram,Tomato,Other,FAQ,8500.0,9500.0,9000.0
Kerala,Wayanad,Kalpetta,Ashgourd,Other,FAQ,1200.0,1300.0,1300.0
Kerala,Wayanad,Kalpetta,Banana - Green,Other,FAQ,3100.0,3200.0,3200.0
Kerala,Wayanad,Kalpetta,Bitter gourd,Other,FAQ,2500.0,2600.0,2600.0
Kerala,Wayanad,Kalpetta,Black pepper,Other,FAQ,55000.0,56000.0,56000.0
Kerala,Wayanad,Kalpetta,Brinjal,Other,FAQ,2100.0,2200.0,2200.0
Kerala,Wayanad,Kalpetta,Coffee,Other,FAQ,24100.0,24200.0,24200.0
Kerala,Wayanad,Kalpetta,Cowpea(Veg),Other,FAQ,2300.0,2400.0,2400.0
Kerala,Wayanad,Kalpetta,Green Chilli,Green Chilly,FAQ,3500.0,3600.0,3600.0
Kerala,Wayanad,Kalpetta,Pumpkin,Other,FAQ,1200.0,1300.0,1300.0
Kerala,Wayanad,Kalpetta,Rubber,Other,FAQ,13600.0,13700.0,13700.0
Kerala,Wayanad,Kalpetta,Snakeguard,Other,FAQ,2400.0,2500.0,2500.0
Kerala,Wayanad,Pulpally,Amaranthus,Other,FAQ,2200.0,2400.0,2300.0
Kerala,Wayanad,Pulpally,Banana,Other,Medium,3400.0,3600.0,3500.0
Kerala,Wayanad,Pulpally,Bitter gourd,Other,FAQ,4200.0,4400.0,4300.0
Kerala,Wayanad,Pulpally,Coffee,Other,FAQ,14000.0,14200.0,14100.0
Kerala,Wayanad,Pulpally,Cowpea(Veg),Other,FAQ,2500.0,2700.0,2600.0
Kerala,Wayanad,Pulpally,Cucumbar(Kheera),Other,FAQ,1600.0,1800.0,1700.0
Kerala,Wayanad,Pulpally,Green Chilli,Other,FAQ,5300.0,5500.0,5400.0
Kerala,Wayanad,Pulpally,Paddy(Dhan)(Common),Other,FAQ,2250.0,2270.0,2260.0
Kerala,Wayanad,Pulpally,Pepper ungarbled,Other,FAQ,55500.0,55700.0,55600.0
Kerala,Wayanad,Pulpally,Pumpkin,Other,FAQ,1100.0,1300.0,1200.0
Kerala,Wayanad,Pulpally,Rubber,Other,FAQ,15500.0,15700.0,15600.0
Tamil Nadu,Coimbatore,Anaimalai,Coconut,Other,FAQ,2270.0,2460.0,2340.0
Tamil Nadu,Coimbatore,Coimbatore,Turmeric,Finger,FAQ,9250.0,13000.0,11250.0
Tamil Nadu,Coimbatore,Madathukulam,Coconut,Coconut,FAQ,2100.0,2200.0,2150.0
Tamil Nadu,Coimbatore,Madathukulam,Paddy(Dhan)(Common),Other,FAQ,2040.0,2060.0,2050.0
Tamil Nadu,Coimbatore,Negamam,Coconut,Other,FAQ,1800.0,2400.0,2000.0
Tamil Nadu,Coimbatore,Pongalur,Coconut,Other,FAQ,1440.0,2150.0,2060.0
Tamil Nadu,Coimbatore,Pongalur,Copra,Milling Copra,FAQ,7120.0,8000.0,7740.0
Tamil Nadu,Coimbatore,Thiruppur,Coconut,Coconut,FAQ,1800.0,2400.0,2200.0
Tamil Nadu,Coimbatore,Udumalpet,Coconut,Other,FAQ,1900.0,2100.0,2000.0
Tamil Nadu,Coimbatore,Udumalpet,Copra,other,FAQ,5869.0,7810.0,6500.0
Tamil Nadu,Coimbatore,Udumalpet,Maize,Hybrid Red (Cattle Feed),FAQ,2250.0,2300.0,2270.0
Tamil Nadu,Cuddalore,Cuddalore,Paddy(Dhan)(Common),ADT 37,FAQ,1716.0,1808.0,1808.0
Tamil Nadu,Cuddalore,Panruti,Cotton,Other,FAQ,3958.0,7058.0,6978.0
Tamil Nadu,Cuddalore,Panruti,"Sesamum(Sesame,Gingelly,Til)",Other,FAQ,3639.0,10629.0,10479.0
Tamil Nadu,Dindigul,Gopalpatti,Coconut,Other,FAQ,1550.0,2150.0,1750.0
Tamil Nadu,Erode,Dharapuram,Coconut,Big,FAQ,1735.0,2375.0,2275.0
Tamil Nadu,Erode,Kangeyam,Copra,Copra,FAQ,6500.0,7300.0,7000.0
Tamil Nadu,Erode,Vellakkoil,Coconut,Big,FAQ,5860.0,7905.0,7718.0
Tamil Nadu,Madurai,Madurai,Paddy(Dhan)(Common),ADT 43,FAQ,1940.0,2000.0,1970.0
Tamil Nadu,Madurai,Madurai,Paddy(Dhan)(Common),AST 16,FAQ,2093.0,2153.0,2123.0
Tamil Nadu,Madurai,Madurai,Paddy(Dhan)(Common),Ponni,FAQ,2478.0,2538.0,2508.0
Tamil Nadu,Madurai,Madurai,Paddy(Dhan)(Common),Sona,FAQ,2786.0,2846.0,2816.0
Tamil Nadu,Madurai,Usilampatty,Cotton,LRA,FAQ,4500.0,4600.0,4550.0
Tamil Nadu,Madurai,Usilampatty,Cotton,MCU 5,FAQ,4400.0,4500.0,4450.0
Tamil Nadu,Madurai,Usilampatty,Cotton,Other,FAQ,4300.0,4400.0,4350.0
Tamil Nadu,Madurai,Usilampatty,Paddy(Dhan)(Common),ADT 43,FAQ,1700.0,1800.0,1750.0
Tamil Nadu,Madurai,Usilampatty,Paddy(Dhan)(Common),Co. 43,FAQ,1750.0,1850.0,1800.0
Tamil Nadu,Madurai,Usilampatty,Paddy(Dhan)(Common),Ponni,FAQ,2050.0,2150.0,2100.0
Tamil Nadu,Namakkal,Namagiripettai,Turmeric,Finger,FAQ,9119.0,10555.0,9837.0
